,Store,Dept,Date,IsHoliday
132703,14,34,2011-05-27,False
132704,14,34,2011-06-03,False
132705,14,34,2011-06-10,False
132706,14,34,2011-06-17,False
132707,14,34,2011-06-24,False
132843,14,35,2011-05-06,False
132844,14,35,2011-05-13,False
132845,14,35,2011-05-20,False
132846,14,35,2011-05-27,False
132847,14,35,2011-06-03,False
132848,14,35,2011-06-10,False
132849,14,35,2011-06-17,False
132850,14,35,2011-06-24,False
132986,14,36,2011-05-06,False
132987,14,36,2011-05-13,False
132988,14,36,2011-05-20,False
132989,14,36,2011-05-27,False
132990,14,36,2011-06-03,False
132991,14,36,2011-06-10,False
132992,14,36,2011-06-17,False
132993,14,36,2011-06-24,False
133129,14,38,2011-05-06,False
133130,14,38,2011-05-13,False
133131,14,38,2011-05-20,False
133132,14,38,2011-05-27,False
133133,14,38,2011-06-03,False
133134,14,38,2011-06-10,False
133135,14,38,2011-06-17,False
133136,14,38,2011-06-24,False
133272,14,40,2011-05-06,False
133273,14,40,2011-05-13,False
133274,14,40,2011-05-20,False
133275,14,40,2011-05-27,False
133276,14,40,2011-06-03,False
133277,14,40,2011-06-10,False
133278,14,40,2011-06-17,False
133279,14,40,2011-06-24,False
133415,14,41,2011-05-06,False
133416,14,41,2011-05-13,False
133417,14,41,2011-05-20,False
133418,14,41,2011-05-27,False
133419,14,41,2011-06-03,False
133420,14,41,2011-06-10,False
133421,14,41,2011-06-17,False
133422,14,41,2011-06-24,False
133558,14,42,2011-05-06,False
133559,14,42,2011-05-13,False
133560,14,42,2011-05-20,False
133561,14,42,2011-05-27,False
133562,14,42,2011-06-03,False
133563,14,42,2011-06-10,False
133564,14,42,2011-06-17,False
133565,14,42,2011-06-24,False
133702,14,44,2011-05-06,False
133703,14,44,2011-05-13,False
133704,14,44,2011-05-20,False
133705,14,44,2011-05-27,False
133706,14,44,2011-06-03,False
133707,14,44,2011-06-10,False
133708,14,44,2011-06-17,False
133709,14,44,2011-06-24,False
133862,14,46,2011-05-06,False
133863,14,46,2011-05-13,False
133864,14,46,2011-05-20,False
133865,14,46,2011-05-27,False
133866,14,46,2011-06-03,False
133867,14,46,2011-06-10,False
133868,14,46,2011-06-17,False
133869,14,46,2011-06-24,False
133954,14,47,2011-05-20,False
134029,14,49,2011-05-06,False
134030,14,49,2011-05-13,False
134031,14,49,2011-05-20,False
134032,14,49,2011-05-27,False
134033,14,49,2011-06-03,False
134034,14,49,2011-06-10,False
134035,14,49,2011-06-17,False
134036,14,49,2011-06-24,False
134172,14,50,2011-05-06,False
134173,14,50,2011-05-13,False
134174,14,50,2011-05-20,False
134175,14,50,2011-05-27,False
134176,14,50,2011-06-03,False
134177,14,50,2011-06-10,False
134178,14,50,2011-06-17,False
134179,14,50,2011-06-24,False
134298,14,51,2011-05-06,False
134299,14,51,2011-05-13,False
134300,14,51,2011-05-20,False
134301,14,51,2011-05-27,False
134302,14,51,2011-06-03,False
134303,14,51,2011-06-10,False
134304,14,51,2011-06-17,False
134305,14,51,2011-06-24,False
134411,14,52,2011-05-06,False
134412,14,52,2011-05-13,False
134413,14,52,2011-05-20,False
134414,14,52,2011-05-27,False
134415,14,52,2011-06-03,False
134416,14,52,2011-06-10,False
134417,14,52,2011-06-17,False
134418,14,52,2011-06-24,False
134553,14,54,2011-05-06,False
134554,14,54,2011-05-13,False
134555,14,54,2011-05-20,False
134556,14,54,2011-05-27,False
134557,14,54,2011-06-03,False
134558,14,54,2011-06-10,False
134559,14,54,2011-06-17,False
134560,14,54,2011-06-24,False
134687,14,55,2011-05-06,False
134688,14,55,2011-05-13,False
134689,14,55,2011-05-20,False
134690,14,55,2011-05-27,False
134691,14,55,2011-06-03,False
134692,14,55,2011-06-10,False
134693,14,55,2011-06-17,False
134694,14,55,2011-06-24,False
134830,14,56,2011-05-06,False
134831,14,56,2011-05-13,False
134832,14,56,2011-05-20,False
134833,14,56,2011-05-27,False
134834,14,56,2011-06-03,False
134835,14,56,2011-06-10,False
134836,14,56,2011-06-17,False
134837,14,56,2011-06-24,False
134973,14,58,2011-05-06,False
134974,14,58,2011-05-13,False
134975,14,58,2011-05-20,False
134976,14,58,2011-05-27,False
134977,14,58,2011-06-03,False
134978,14,58,2011-06-10,False
134979,14,58,2011-06-17,False
134980,14,58,2011-06-24,False
135116,14,59,2011-05-06,False
135117,14,59,2011-05-13,False
135118,14,59,2011-05-20,False
135119,14,59,2011-05-27,False
135120,14,59,2011-06-03,False
135121,14,59,2011-06-10,False
135122,14,59,2011-06-17,False
135123,14,59,2011-06-24,False
135259,14,60,2011-05-06,False
135260,14,60,2011-05-13,False
135261,14,60,2011-05-20,False
135262,14,60,2011-05-27,False
135263,14,60,2011-06-03,False
135264,14,60,2011-06-10,False
135265,14,60,2011-06-17,False
135266,14,60,2011-06-24,False
135402,14,67,2011-05-06,False
135403,14,67,2011-05-13,False
135404,14,67,2011-05-20,False
135405,14,67,2011-05-27,False
135406,14,67,2011-06-03,False
135407,14,67,2011-06-10,False
135408,14,67,2011-06-17,False
135409,14,67,2011-06-24,False
135545,14,71,2011-05-06,False
135546,14,71,2011-05-13,False
135547,14,71,2011-05-20,False
135548,14,71,2011-05-27,False
135549,14,71,2011-06-03,False
135550,14,71,2011-06-10,False
135551,14,71,2011-06-17,False
135552,14,71,2011-06-24,False
135688,14,72,2011-05-06,False
135689,14,72,2011-05-13,False
135690,14,72,2011-05-20,False
135691,14,72,2011-05-27,False
135692,14,72,2011-06-03,False
135693,14,72,2011-06-10,False
135694,14,72,2011-06-17,False
135695,14,72,2011-06-24,False
135831,14,74,2011-05-06,False
135832,14,74,2011-05-13,False
135833,14,74,2011-05-20,False
135834,14,74,2011-05-27,False
135835,14,74,2011-06-03,False
135836,14,74,2011-06-10,False
135837,14,74,2011-06-17,False
135838,14,74,2011-06-24,False
135915,14,78,2011-05-27,False
135916,14,78,2011-06-03,False
135984,14,79,2011-05-06,False
135985,14,79,2011-05-13,False
135986,14,79,2011-05-20,False
135987,14,79,2011-05-27,False
135988,14,79,2011-06-03,False
135989,14,79,2011-06-10,False
135990,14,79,2011-06-17,False
135991,14,79,2011-06-24,False
136127,14,80,2011-05-06,False
136128,14,80,2011-05-13,False
136129,14,80,2011-05-20,False
136130,14,80,2011-05-27,False
136131,14,80,2011-06-03,False
136132,14,80,2011-06-10,False
136133,14,80,2011-06-17,False
136134,14,80,2011-06-24,False
136270,14,81,2011-05-06,False
136271,14,81,2011-05-13,False
136272,14,81,2011-05-20,False
136273,14,81,2011-05-27,False
136274,14,81,2011-06-03,False
136275,14,81,2011-06-10,False
136276,14,81,2011-06-17,False
136277,14,81,2011-06-24,False
136413,14,82,2011-05-06,False
136414,14,82,2011-05-13,False
136415,14,82,2011-05-20,False
136416,14,82,2011-05-27,False
136417,14,82,2011-06-03,False
136418,14,82,2011-06-10,False
136419,14,82,2011-06-17,False
136420,14,82,2011-06-24,False
136556,14,83,2011-05-06,False
136557,14,83,2011-05-13,False
136558,14,83,2011-05-20,False
136559,14,83,2011-05-27,False
136560,14,83,2011-06-03,False
136561,14,83,2011-06-10,False
136562,14,83,2011-06-17,False
136563,14,83,2011-06-24,False
136699,14,85,2011-05-06,False
136700,14,85,2011-05-13,False
136701,14,85,2011-05-20,False
136702,14,85,2011-05-27,False
136703,14,85,2011-06-03,False
136704,14,85,2011-06-10,False
136705,14,85,2011-06-17,False
136706,14,85,2011-06-24,False
136842,14,87,2011-05-06,False
136843,14,87,2011-05-13,False
136844,14,87,2011-05-20,False
136845,14,87,2011-05-27,False
136846,14,87,2011-06-03,False
136847,14,87,2011-06-10,False
136848,14,87,2011-06-17,False
136849,14,87,2011-06-24,False
136985,14,90,2011-05-06,False
136986,14,90,2011-05-13,False
136987,14,90,2011-05-20,False
136988,14,90,2011-05-27,False
136989,14,90,2011-06-03,False
136990,14,90,2011-06-10,False
136991,14,90,2011-06-17,False
136992,14,90,2011-06-24,False
137128,14,91,2011-05-06,False
137129,14,91,2011-05-13,False
137130,14,91,2011-05-20,False
137131,14,91,2011-05-27,False
137132,14,91,2011-06-03,False
137133,14,91,2011-06-10,False
137134,14,91,2011-06-17,False
137135,14,91,2011-06-24,False
137271,14,92,2011-05-06,False
137272,14,92,2011-05-13,False
137273,14,92,2011-05-20,False
137274,14,92,2011-05-27,False
137275,14,92,2011-06-03,False
137276,14,92,2011-06-10,False
137277,14,92,2011-06-17,False
137278,14,92,2011-06-24,False
137414,14,93,2011-05-06,False
137415,14,93,2011-05-13,False
137416,14,93,2011-05-20,False
137417,14,93,2011-05-27,False
137418,14,93,2011-06-03,False
137419,14,93,2011-06-10,False
137420,14,93,2011-06-17,False
137421,14,93,2011-06-24,False
137557,14,94,2011-05-06,False
137558,14,94,2011-05-13,False
137559,14,94,2011-05-20,False
137560,14,94,2011-05-27,False
137561,14,94,2011-06-03,False
137562,14,94,2011-06-10,False
137563,14,94,2011-06-17,False
137564,14,94,2011-06-24,False
137700,14,95,2011-05-06,False
137701,14,95,2011-05-13,False
137702,14,95,2011-05-20,False
137703,14,95,2011-05-27,False
137704,14,95,2011-06-03,False
137705,14,95,2011-06-10,False
137706,14,95,2011-06-17,False
137707,14,95,2011-06-24,False
137856,14,97,2011-05-06,False
137857,14,97,2011-05-13,False
137858,14,97,2011-05-20,False
137859,14,97,2011-05-27,False
137860,14,97,2011-06-03,False
137861,14,97,2011-06-10,False
137862,14,97,2011-06-17,False
137863,14,97,2011-06-24,False
137999,14,98,2011-05-06,False
138000,14,98,2011-05-13,False
138001,14,98,2011-05-20,False
138002,14,98,2011-05-27,False
138003,14,98,2011-06-03,False
138004,14,98,2011-06-10,False
138005,14,98,2011-06-17,False
138006,14,98,2011-06-24,False
138080,14,99,2011-05-06,False
138081,14,99,2011-05-13,False
138082,14,99,2011-06-17,False
138083,14,99,2011-06-24,False
138185,15,1,2011-05-06,False
138186,15,1,2011-05-13,False
138187,15,1,2011-05-20,False
138188,15,1,2011-05-27,False
138189,15,1,2011-06-03,False
138190,15,1,2011-06-10,False
138191,15,1,2011-06-17,False
138192,15,1,2011-06-24,False
138328,15,2,2011-05-06,False
138329,15,2,2011-05-13,False
138330,15,2,2011-05-20,False
138331,15,2,2011-05-27,False
138332,15,2,2011-06-03,False
138333,15,2,2011-06-10,False
138334,15,2,2011-06-17,False
138335,15,2,2011-06-24,False
138471,15,3,2011-05-06,False
138472,15,3,2011-05-13,False
138473,15,3,2011-05-20,False
138474,15,3,2011-05-27,False
138475,15,3,2011-06-03,False
138476,15,3,2011-06-10,False
138477,15,3,2011-06-17,False
138478,15,3,2011-06-24,False
138614,15,4,2011-05-06,False
138615,15,4,2011-05-13,False
138616,15,4,2011-05-20,False
138617,15,4,2011-05-27,False
138618,15,4,2011-06-03,False
138619,15,4,2011-06-10,False
138620,15,4,2011-06-17,False
138621,15,4,2011-06-24,False
138757,15,5,2011-05-06,False
138758,15,5,2011-05-13,False
138759,15,5,2011-05-20,False
138760,15,5,2011-05-27,False
138761,15,5,2011-06-03,False
138762,15,5,2011-06-10,False
138763,15,5,2011-06-17,False
138764,15,5,2011-06-24,False
138900,15,6,2011-05-06,False
138901,15,6,2011-05-13,False
138902,15,6,2011-05-20,False
138903,15,6,2011-05-27,False
138904,15,6,2011-06-03,False
138905,15,6,2011-06-10,False
138906,15,6,2011-06-17,False
138907,15,6,2011-06-24,False
139043,15,7,2011-05-06,False
139044,15,7,2011-05-13,False
139045,15,7,2011-05-20,False
139046,15,7,2011-05-27,False
139047,15,7,2011-06-03,False
139048,15,7,2011-06-10,False
139049,15,7,2011-06-17,False
139050,15,7,2011-06-24,False
139186,15,8,2011-05-06,False
139187,15,8,2011-05-13,False
139188,15,8,2011-05-20,False
139189,15,8,2011-05-27,False
139190,15,8,2011-06-03,False
139191,15,8,2011-06-10,False
139192,15,8,2011-06-17,False
139193,15,8,2011-06-24,False
139329,15,9,2011-05-06,False
139330,15,9,2011-05-13,False
139331,15,9,2011-05-20,False
139332,15,9,2011-05-27,False
139333,15,9,2011-06-03,False
139334,15,9,2011-06-10,False
139335,15,9,2011-06-17,False
139336,15,9,2011-06-24,False
139472,15,10,2011-05-06,False
139473,15,10,2011-05-13,False
139474,15,10,2011-05-20,False
139475,15,10,2011-05-27,False
139476,15,10,2011-06-03,False
139477,15,10,2011-06-10,False
139478,15,10,2011-06-17,False
139479,15,10,2011-06-24,False
139615,15,11,2011-05-06,False
139616,15,11,2011-05-13,False
139617,15,11,2011-05-20,False
139618,15,11,2011-05-27,False
139619,15,11,2011-06-03,False
139620,15,11,2011-06-10,False
139621,15,11,2011-06-17,False
139622,15,11,2011-06-24,False
139758,15,12,2011-05-06,False
139759,15,12,2011-05-13,False
139760,15,12,2011-05-20,False
139761,15,12,2011-05-27,False
139762,15,12,2011-06-03,False
139763,15,12,2011-06-10,False
139764,15,12,2011-06-17,False
139765,15,12,2011-06-24,False
139901,15,13,2011-05-06,False
139902,15,13,2011-05-13,False
139903,15,13,2011-05-20,False
139904,15,13,2011-05-27,False
139905,15,13,2011-06-03,False
139906,15,13,2011-06-10,False
139907,15,13,2011-06-17,False
139908,15,13,2011-06-24,False
140044,15,14,2011-05-06,False
140045,15,14,2011-05-13,False
140046,15,14,2011-05-20,False
140047,15,14,2011-05-27,False
140048,15,14,2011-06-03,False
140049,15,14,2011-06-10,False
140050,15,14,2011-06-17,False
140051,15,14,2011-06-24,False
140187,15,16,2011-05-06,False
140188,15,16,2011-05-13,False
140189,15,16,2011-05-20,False
140190,15,16,2011-05-27,False
140191,15,16,2011-06-03,False
140192,15,16,2011-06-10,False
140193,15,16,2011-06-17,False
140194,15,16,2011-06-24,False
140330,15,17,2011-05-06,False
140331,15,17,2011-05-13,False
140332,15,17,2011-05-20,False
140333,15,17,2011-05-27,False
140334,15,17,2011-06-03,False
140335,15,17,2011-06-10,False
140336,15,17,2011-06-17,False
140337,15,17,2011-06-24,False
140460,15,18,2011-05-06,False
140461,15,18,2011-05-13,False
140462,15,18,2011-05-20,False
140463,15,18,2011-05-27,False
140464,15,18,2011-06-03,False
140465,15,18,2011-06-10,False
140583,15,19,2011-05-06,False
140584,15,19,2011-05-13,False
140585,15,19,2011-05-20,False
140586,15,19,2011-05-27,False
140587,15,19,2011-06-03,False
140588,15,19,2011-06-10,False
140589,15,19,2011-06-17,False
140590,15,19,2011-06-24,False
140726,15,20,2011-05-06,False
140727,15,20,2011-05-13,False
140728,15,20,2011-05-20,False
140729,15,20,2011-05-27,False
140730,15,20,2011-06-03,False
140731,15,20,2011-06-10,False
140732,15,20,2011-06-17,False
140733,15,20,2011-06-24,False
140869,15,21,2011-05-06,False
140870,15,21,2011-05-13,False
140871,15,21,2011-05-20,False
140872,15,21,2011-05-27,False
140873,15,21,2011-06-03,False
140874,15,21,2011-06-10,False
140875,15,21,2011-06-17,False
140876,15,21,2011-06-24,False
141012,15,22,2011-05-06,False
141013,15,22,2011-05-13,False
141014,15,22,2011-05-20,False
141015,15,22,2011-05-27,False
141016,15,22,2011-06-03,False
141017,15,22,2011-06-10,False
141018,15,22,2011-06-17,False
141019,15,22,2011-06-24,False
141155,15,23,2011-05-06,False
141156,15,23,2011-05-13,False
141157,15,23,2011-05-20,False
141158,15,23,2011-05-27,False
141159,15,23,2011-06-03,False
141160,15,23,2011-06-10,False
141161,15,23,2011-06-17,False
141162,15,23,2011-06-24,False
141298,15,24,2011-05-06,False
141299,15,24,2011-05-13,False
141300,15,24,2011-05-20,False
141301,15,24,2011-05-27,False
141302,15,24,2011-06-03,False
141303,15,24,2011-06-10,False
141304,15,24,2011-06-17,False
141305,15,24,2011-06-24,False
141441,15,25,2011-05-06,False
141442,15,25,2011-05-13,False
141443,15,25,2011-05-20,False
141444,15,25,2011-05-27,False
141445,15,25,2011-06-03,False
141446,15,25,2011-06-10,False
141447,15,25,2011-06-17,False
141448,15,25,2011-06-24,False
141584,15,26,2011-05-06,False
141585,15,26,2011-05-13,False
141586,15,26,2011-05-20,False
141587,15,26,2011-05-27,False
141588,15,26,2011-06-03,False
141589,15,26,2011-06-10,False
141590,15,26,2011-06-17,False
141591,15,26,2011-06-24,False
141727,15,27,2011-05-06,False
141728,15,27,2011-05-13,False
141729,15,27,2011-05-20,False
141730,15,27,2011-05-27,False
141731,15,27,2011-06-03,False
141732,15,27,2011-06-10,False
141733,15,27,2011-06-17,False
141734,15,27,2011-06-24,False
141870,15,28,2011-05-06,False
141871,15,28,2011-05-13,False
141872,15,28,2011-05-20,False
141873,15,28,2011-05-27,False
141874,15,28,2011-06-03,False
141875,15,28,2011-06-10,False
141876,15,28,2011-06-17,False
141877,15,28,2011-06-24,False
142013,15,29,2011-05-06,False
142014,15,29,2011-05-13,False
142015,15,29,2011-05-20,False
142016,15,29,2011-05-27,False
142017,15,29,2011-06-03,False
142018,15,29,2011-06-10,False
142019,15,29,2011-06-17,False
142020,15,29,2011-06-24,False
142156,15,30,2011-05-06,False
142157,15,30,2011-05-13,False
142158,15,30,2011-05-20,False
142159,15,30,2011-05-27,False
142160,15,30,2011-06-03,False
142161,15,30,2011-06-10,False
142162,15,30,2011-06-17,False
142163,15,30,2011-06-24,False
142299,15,31,2011-05-06,False
142300,15,31,2011-05-13,False
142301,15,31,2011-05-20,False
142302,15,31,2011-05-27,False
142303,15,31,2011-06-03,False
142304,15,31,2011-06-10,False
142305,15,31,2011-06-17,False
142306,15,31,2011-06-24,False
142442,15,32,2011-05-06,False
142443,15,32,2011-05-13,False
142444,15,32,2011-05-20,False
142445,15,32,2011-05-27,False
142446,15,32,2011-06-03,False
142447,15,32,2011-06-10,False
142448,15,32,2011-06-17,False
142449,15,32,2011-06-24,False
142585,15,33,2011-05-06,False
142586,15,33,2011-05-13,False
142587,15,33,2011-05-20,False
142588,15,33,2011-05-27,False
142589,15,33,2011-06-03,False
142590,15,33,2011-06-10,False
142591,15,33,2011-06-17,False
142592,15,33,2011-06-24,False
142728,15,34,2011-05-06,False
142729,15,34,2011-05-13,False
142730,15,34,2011-05-20,False
142731,15,34,2011-05-27,False
142732,15,34,2011-06-03,False
142733,15,34,2011-06-10,False
142734,15,34,2011-06-17,False
142735,15,34,2011-06-24,False
142871,15,35,2011-05-06,False
142872,15,35,2011-05-13,False
142873,15,35,2011-05-20,False
142874,15,35,2011-05-27,False
142875,15,35,2011-06-03,False
142876,15,35,2011-06-10,False
142877,15,35,2011-06-17,False
142878,15,35,2011-06-24,False
143014,15,36,2011-05-06,False
143015,15,36,2011-05-13,False
143016,15,36,2011-05-20,False
143017,15,36,2011-05-27,False
143018,15,36,2011-06-03,False
143019,15,36,2011-06-10,False
143020,15,36,2011-06-17,False
143021,15,36,2011-06-24,False
143158,15,38,2011-05-06,False
143159,15,38,2011-05-13,False
143160,15,38,2011-05-20,False
143161,15,38,2011-05-27,False
143162,15,38,2011-06-03,False
143163,15,38,2011-06-10,False
143164,15,38,2011-06-17,False
143165,15,38,2011-06-24,False
143301,15,40,2011-05-06,False
143302,15,40,2011-05-13,False
143303,15,40,2011-05-20,False
143304,15,40,2011-05-27,False
143305,15,40,2011-06-03,False
143306,15,40,2011-06-10,False
143307,15,40,2011-06-17,False
143308,15,40,2011-06-24,False
143444,15,41,2011-05-06,False
143445,15,41,2011-05-13,False
143446,15,41,2011-05-20,False
143447,15,41,2011-05-27,False
143448,15,41,2011-06-03,False
143449,15,41,2011-06-10,False
143450,15,41,2011-06-17,False
143451,15,41,2011-06-24,False
143587,15,42,2011-05-06,False
143588,15,42,2011-05-13,False
143589,15,42,2011-05-20,False
143590,15,42,2011-05-27,False
143591,15,42,2011-06-03,False
143592,15,42,2011-06-10,False
143593,15,42,2011-06-17,False
143594,15,42,2011-06-24,False
143732,15,44,2011-05-06,False
143733,15,44,2011-05-13,False
143734,15,44,2011-05-20,False
143735,15,44,2011-05-27,False
143736,15,44,2011-06-03,False
143737,15,44,2011-06-10,False
143738,15,44,2011-06-17,False
143739,15,44,2011-06-24,False
143900,15,46,2011-05-06,False
143901,15,46,2011-05-13,False
143902,15,46,2011-05-20,False
143903,15,46,2011-05-27,False
143904,15,46,2011-06-03,False
143905,15,46,2011-06-10,False
143906,15,46,2011-06-17,False
143907,15,46,2011-06-24,False
143988,15,47,2011-05-20,False
144060,15,49,2011-05-06,False
144061,15,49,2011-05-13,False
144062,15,49,2011-05-20,False
144063,15,49,2011-05-27,False
144064,15,49,2011-06-03,False
144065,15,49,2011-06-10,False
144066,15,49,2011-06-17,False
144067,15,49,2011-06-24,False
144203,15,50,2011-05-06,False
144204,15,50,2011-05-13,False
144205,15,50,2011-05-20,False
144206,15,50,2011-05-27,False
144207,15,50,2011-06-03,False
144208,15,50,2011-06-10,False
144209,15,50,2011-06-17,False
144210,15,50,2011-06-24,False
144302,15,51,2011-05-20,False
144303,15,51,2011-06-03,False
144304,15,51,2011-06-24,False
144374,15,52,2011-05-06,False
144375,15,52,2011-05-13,False
144376,15,52,2011-05-20,False
144377,15,52,2011-05-27,False
144378,15,52,2011-06-03,False
144379,15,52,2011-06-10,False
144380,15,52,2011-06-17,False
144381,15,52,2011-06-24,False
144511,15,54,2011-05-06,False
144512,15,54,2011-05-13,False
144513,15,54,2011-05-20,False
144514,15,54,2011-05-27,False
144515,15,54,2011-06-03,False
144516,15,54,2011-06-10,False
144517,15,54,2011-06-17,False
144518,15,54,2011-06-24,False
144632,15,55,2011-05-06,False
144633,15,55,2011-05-13,False
144634,15,55,2011-05-20,False
144635,15,55,2011-05-27,False
144636,15,55,2011-06-03,False
144637,15,55,2011-06-10,False
144638,15,55,2011-06-17,False
144639,15,55,2011-06-24,False
144775,15,56,2011-05-06,False
144776,15,56,2011-05-13,False
144777,15,56,2011-05-20,False
144778,15,56,2011-05-27,False
144779,15,56,2011-06-03,False
144780,15,56,2011-06-10,False
144781,15,56,2011-06-17,False
144782,15,56,2011-06-24,False
144910,15,58,2011-05-06,False
144911,15,58,2011-06-03,False
144912,15,58,2011-06-10,False
144913,15,58,2011-06-17,False
144914,15,58,2011-06-24,False
145031,15,59,2011-05-06,False
145032,15,59,2011-05-13,False
145033,15,59,2011-05-20,False
145034,15,59,2011-05-27,False
145035,15,59,2011-06-03,False
145036,15,59,2011-06-10,False
145037,15,59,2011-06-17,False
145038,15,59,2011-06-24,False
145130,15,60,2011-05-06,False
145131,15,60,2011-05-13,False
145132,15,60,2011-05-20,False
145133,15,60,2011-05-27,False
145134,15,60,2011-06-03,False
145135,15,60,2011-06-10,False
145136,15,60,2011-06-17,False
145137,15,60,2011-06-24,False
145273,15,67,2011-05-06,False
145274,15,67,2011-05-13,False
145275,15,67,2011-05-20,False
145276,15,67,2011-05-27,False
145277,15,67,2011-06-03,False
145278,15,67,2011-06-10,False
145279,15,67,2011-06-17,False
145280,15,67,2011-06-24,False
145416,15,71,2011-05-06,False
145417,15,71,2011-05-13,False
145418,15,71,2011-05-20,False
145419,15,71,2011-05-27,False
145420,15,71,2011-06-03,False
145421,15,71,2011-06-10,False
145422,15,71,2011-06-17,False
145423,15,71,2011-06-24,False
145559,15,72,2011-05-06,False
145560,15,72,2011-05-13,False
145561,15,72,2011-05-20,False
145562,15,72,2011-05-27,False
145563,15,72,2011-06-03,False
145564,15,72,2011-06-10,False
145565,15,72,2011-06-17,False
145566,15,72,2011-06-24,False
145702,15,74,2011-05-06,False
145703,15,74,2011-05-13,False
145704,15,74,2011-05-20,False
145705,15,74,2011-05-27,False
145706,15,74,2011-06-03,False
145707,15,74,2011-06-10,False
145708,15,74,2011-06-17,False
145709,15,74,2011-06-24,False
145862,15,79,2011-05-06,False
145863,15,79,2011-05-13,False
145864,15,79,2011-05-20,False
145865,15,79,2011-05-27,False
145866,15,79,2011-06-03,False
145867,15,79,2011-06-10,False
145868,15,79,2011-06-17,False
145869,15,79,2011-06-24,False
146001,15,80,2011-05-06,False
146002,15,80,2011-05-13,False
146003,15,80,2011-05-20,False
146004,15,80,2011-05-27,False
146005,15,80,2011-06-03,False
146006,15,80,2011-06-10,False
146007,15,80,2011-06-17,False
146008,15,80,2011-06-24,False
146144,15,81,2011-05-06,False
146145,15,81,2011-05-13,False
146146,15,81,2011-05-20,False
146147,15,81,2011-05-27,False
146148,15,81,2011-06-03,False
146149,15,81,2011-06-10,False
146150,15,81,2011-06-17,False
146151,15,81,2011-06-24,False
146287,15,82,2011-05-06,False
146288,15,82,2011-05-13,False
146289,15,82,2011-05-20,False
146290,15,82,2011-05-27,False
146291,15,82,2011-06-03,False
146292,15,82,2011-06-10,False
146293,15,82,2011-06-17,False
146294,15,82,2011-06-24,False
146430,15,83,2011-05-06,False
146431,15,83,2011-05-13,False
146432,15,83,2011-05-20,False
146433,15,83,2011-05-27,False
146434,15,83,2011-06-03,False
146435,15,83,2011-06-10,False
146436,15,83,2011-06-17,False
146437,15,83,2011-06-24,False
146573,15,85,2011-05-06,False
146574,15,85,2011-05-13,False
146575,15,85,2011-05-20,False
146576,15,85,2011-05-27,False
146577,15,85,2011-06-03,False
146578,15,85,2011-06-10,False
146579,15,85,2011-06-17,False
146580,15,85,2011-06-24,False
146716,15,87,2011-05-06,False
146717,15,87,2011-05-13,False
146718,15,87,2011-05-20,False
146719,15,87,2011-05-27,False
146720,15,87,2011-06-03,False
146721,15,87,2011-06-10,False
146722,15,87,2011-06-17,False
146723,15,87,2011-06-24,False
146859,15,90,2011-05-06,False
146860,15,90,2011-05-13,False
146861,15,90,2011-05-20,False
146862,15,90,2011-05-27,False
146863,15,90,2011-06-03,False
146864,15,90,2011-06-10,False
146865,15,90,2011-06-17,False
146866,15,90,2011-06-24,False
147002,15,91,2011-05-06,False
147003,15,91,2011-05-13,False
147004,15,91,2011-05-20,False
147005,15,91,2011-05-27,False
147006,15,91,2011-06-03,False
147007,15,91,2011-06-10,False
147008,15,91,2011-06-17,False
147009,15,91,2011-06-24,False
147145,15,92,2011-05-06,False
147146,15,92,2011-05-13,False
147147,15,92,2011-05-20,False
147148,15,92,2011-05-27,False
147149,15,92,2011-06-03,False
147150,15,92,2011-06-10,False
147151,15,92,2011-06-17,False
147152,15,92,2011-06-24,False
147288,15,93,2011-05-06,False
147289,15,93,2011-05-13,False
147290,15,93,2011-05-20,False
147291,15,93,2011-05-27,False
147292,15,93,2011-06-03,False
147293,15,93,2011-06-10,False
147294,15,93,2011-06-17,False
147295,15,93,2011-06-24,False
147403,15,94,2011-05-06,False
147404,15,94,2011-05-13,False
147405,15,94,2011-05-20,False
147406,15,94,2011-06-03,False
147527,15,95,2011-05-06,False
147528,15,95,2011-05-13,False
147529,15,95,2011-05-20,False
147530,15,95,2011-05-27,False
147531,15,95,2011-06-03,False
147532,15,95,2011-06-10,False
147533,15,95,2011-06-17,False
147534,15,95,2011-06-24,False
147670,15,96,2011-05-06,False
147671,15,96,2011-05-13,False
147672,15,96,2011-05-20,False
147673,15,96,2011-05-27,False
147674,15,96,2011-06-03,False
147675,15,96,2011-06-10,False
147676,15,96,2011-06-17,False
147677,15,96,2011-06-24,False
147813,15,97,2011-05-06,False
147814,15,97,2011-05-13,False
147815,15,97,2011-05-20,False
147816,15,97,2011-05-27,False
147817,15,97,2011-06-03,False
147818,15,97,2011-06-10,False
147819,15,97,2011-06-17,False
147820,15,97,2011-06-24,False
147944,15,98,2011-05-13,False
147945,15,98,2011-05-27,False
147946,15,98,2011-06-03,False
147947,15,98,2011-06-10,False
147948,15,98,2011-06-17,False
147949,15,98,2011-06-24,False
148086,16,1,2011-05-06,False
148087,16,1,2011-05-13,False
148088,16,1,2011-05-20,False
148089,16,1,2011-05-27,False
148090,16,1,2011-06-03,False
148091,16,1,2011-06-10,False
148092,16,1,2011-06-17,False
148093,16,1,2011-06-24,False
148229,16,2,2011-05-06,False
148230,16,2,2011-05-13,False
148231,16,2,2011-05-20,False
148232,16,2,2011-05-27,False
